sampno,vehno,vehicle_num,num_hh_vehicles,veh_year,veh_make,veh_make_other,veh_make_clean,veh_model,veh_model_other,veh_model_clean,fuel,fuel_clean,veh_type,veh_type_clean,vehicle_status,flag_hev,flag_phev,flag_fcev,flag_bev,obtain,company_car,current_acquired_year,current_acquired_month,annual_mileage,electric_percent,tnc_veh,tnc_miles,delivery,delivery_miles,mpg,replace_intent,current_primary_driver,primary_driver_id,company_acquired_year,fuel_pay,personal_miles,business_miles,company_primary_driver,company_primary_driver_id,other_drivers,behavior_1,behavior_2,behavior_3,behavior_4,behavior_5
193095,193095.v01,1,3,2018,TOYOTA, ,TOYOTA,,,,2,2,6,6, ,1,0,0,0,1, ,2017, ,4000, ,2, ,2, ,24,5,2,193095.p02, , , , , , , , , , , , 
193094,193094.v02,2,2,2017,CHEVROLET, ,CHEVROLET,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,15000, ,2, ,2, ,35,1,1,193094.p01, , , , , , , , , , , , 
193097,193097.v01,1,1,2013,KIA, ,KIA,,,,1,1,2,2, ,0,0,0,0,3, ,2019,6,1000, ,2, ,2, ,22,3,2,193097.p02, , , , , , , , , , , , 
193118,193118.v01,1,1,2014,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,30, ,2, ,2, ,23,3,2,193118.p02, , , , , , , , , , , , 
193098,193098.v01,1,1,2018,FORD, ,FORD,,,,8,8,13,13, ,0,0,0,0,1, ,2018,6,15000, ,2, ,2, ,19,3,1,193098.p01, , , , , , , , , , , , 
193105,193105.v01,1,1,2003,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,1, ,2003, ,10000, ,2, ,2, ,21,1,1,193105.p01, , , , , , , , , , , , 
193102,193102.v02,2,2,2006,ACURA, ,ACURA,,,,1,1,3,3, ,0,0,0,0,1, ,2006, ,3000, ,2, ,2, ,20,1,1,193102.p01, , , , , , , , , , , , 
193128,193128.v02,2,2,1980,CADILLAC, ,CADILLAC,,,,1,1,4,4,3,0,0,0,0,3, ,1990, ,500, ,2, ,2, ,12,6,1,193128.p01, , , , , , , , , , , , 
193111,193111.v01,1,1,2015,JEEP, ,JEEP,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,14000, ,2, ,2, ,20,3,1,193111.p01, , , , , , , , , , , , 
193104,193104.v01,1,1,2018,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2018,4,12000, ,2, ,2, ,25,4,2,193104.p02, , , , , , , , , , , , 
193109,193109.v01,1,3,1997,JAGUAR, ,JAGUAR,,,,1,1,5,5, ,0,0,0,0,3, ,2014, ,10000, ,2, ,2, ,20,1,2,193109.p02, , , , , , , , , , , , 
193117,193117.v01,1,3,2004,LAND ROVER, ,LAND ROVER,,,,1,1,6,6, ,0,0,0,0,3, ,2012, ,10000, ,2, ,1,5000,27,1,2,193117.p02, , , , , , , , , , , , 
193120,193120.v01,1,1,2014,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2017, ,20000, ,2, ,2, ,26,2,1,193120.p01, , , , , , , , , , , , 
193113,193113.v03,3,4,1992,CHEVROLET, ,CHEVROLET,,,,1,1,12,12, ,0,0,0,0,3, ,2016, ,3000, ,2, ,2, ,18,6,2,193113.p02, , , , , , , , , , , , 
193124,193124.v02,2,2,2006,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,1, ,2006, ,4000, ,2, ,2, ,18,3,2,193124.p02, , , , , , , , , , , , 
193125,193125.v01,1,1,2015,AUDI, ,AUDI,,,,1,1,5,5, ,0,0,0,0,1, ,2015, ,22000, ,2, ,2, ,30,3,1,193125.p01, , , , , , , , , , , , 
193127,193127.v02,2,2,2005,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,1, ,2004, ,5000, ,2, ,2, ,22,2,2,193127.p02, , , , , , , , , , , , 
193129,193129.v01,1,3,2012,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2013, ,18000, ,2, ,2, ,45,3,1,193129.p01, , , , , , , , , , , , 
193458,193458.v01,1,2,2011,TOYOTA, ,TOYOTA,,,,1,1,13,13, ,0,0,0,0,1, ,2011, ,7000, ,2, ,2, ,18,5,2,193458.p02, , , , , , , , , , , , 
193140,193140.v01,1,3,2004,BUICK, ,BUICK,,,,1,1,3,3, ,0,0,0,0,3, ,2014, ,800, ,2, ,2, ,24,1,1,193140.p01, , , , , , , , , , , , 
193185,193185.v01,1,1,2018,KIA, ,KIA,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,18000, ,2, ,2, ,35,2,1,193185.p01, , , , , , , , , , , , 
193167,193167.v01,1,1,2015,JEEP, ,JEEP,,,,1,1,7,7, ,0,0,0,0,1, ,2015, ,5000, ,2, ,2, ,22,5,1,193167.p01, , , , , , , , , , , , 
193151,193151.v01,1,1,2007,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2008, ,12000, ,2, ,2, ,33,4,1,193151.p01, , , , , , , , , , , , 
193144,193144.v02,2,2,2014,JEEP, ,JEEP,,,,1,1,7,7, ,0,0,0,0,3, ,2017, ,250, ,2, ,2, ,25,6,2,193144.p02, , , , , , , , , , , , 
193149,193149.v01,1,2,2016,FORD, ,FORD,,,,1,1,13,13, ,0,0,0,0,1, ,2016, ,18000, ,2, ,2, ,27,5,1,193149.p01, , , , , , , , , , , , 
193145,193145.v01,1,1,2019,JEEP, ,JEEP,,,,1,1,6,6, ,0,0,0,0,1, ,2019,1,130, ,1,13,1,13,13,1,1,193145.p01, , , , , , , , , , , , 
193156,193156.v01,1,2,2012,FORD, ,FORD,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,11000, ,2, ,2, ,25,3,1,193156.p01, , , , , , , , , , , , 
193164,193164.v02,2,2,2003,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2018,7,500, ,2, ,2, ,25,3,1,193164.p01, , , , , , , , , , , , 
193157,193157.v01,1,2,2010,MAZDA, ,MAZDA,,,,1,1,2,2, ,0,0,0,0,1, ,2009, ,15000, ,2, ,2, ,30,4,1,193157.p01, , , , , , , , , , , , 
193161,193161.v02,2,2,2006,NISSAN, ,NISSAN,,,,1,1,5,5, ,0,0,0,0,3, ,2017, ,5000, ,2, ,2, ,20,2,2,193161.p02, , , , , , , , , , , , 
193179,193179.v02,2,2,2006,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2006, ,3000, ,2, ,2, ,35,3,2,193179.p02, , , , , , , , , , , , 
193180,193180.v01,1,4,2015,HONDA, ,HONDA,,,,1,1,4,4, ,0,0,0,0,2, ,2015, ,12000, ,2, ,2, ,33,3,1,193180.p01, , , , , , , , , , , , 
193188,193188.v01,1,2,1980,Other,Datsun king cab pick up,DATSUN,,,,1,1,12,12,3,0,0,0,0,1, ,1980, ,14000, ,2, ,2, ,26,6,1,193188.p01, , , , , , , , , , , , 
193175,193175.v01,1,3,2015,HONDA, ,HONDA,,,,1,1,1,1, ,0,0,0,0,1, ,2015, ,10000, ,2, ,2, ,30,5,3,193175.p03, , , , , , , , , , , , 
193182,193182.v01,1,2,2017,BUICK, ,BUICK,,,,1,1,6,6, ,0,0,0,0,2, ,2017, ,7000, ,2, ,2, ,23,1,2,193182.p02, , , , , , , , , , , , 
193194,193194.v02,2,3,1995,LEXUS, ,LEXUS,,,,1,1,5,5, ,0,0,0,0,3, ,2001, ,10000, ,2, ,2, ,18,2,2,193194.p02, , , , , , , , , , , , 
193186,193186.v01,1,1,2010,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2013, ,15000, ,2, ,2, ,32,2,1,193186.p01, , , , , , , , , , , , 
193178,193178.v02,2,2,2015,AUDI, ,AUDI,,,,1,1,6,6, ,0,0,0,0,3, ,2014, ,24000, ,2, ,2, ,25,3,2,193178.p02, , , , , , , , , , , , 
193222,193222.v01,1,1,2008,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,3, ,2009, ,5000, ,2, ,2, ,38,3,1,193222.p01, , , , , , , , , , , , 
193252,193252.v01,1,1,2000,MITSUBISHI, ,MITSUBISHI,,,,1,1,7,7, ,0,0,0,0,3, ,2010, ,16000, ,2, ,2, ,13,3,1,193252.p01, , , , , , , , , , , , 
193191,193191.v01,1,3,2004,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,10000, ,2, ,2, ,20,2,1,193191.p01, , , , , , , , , , , , 
193193,193193.v02,2,2,2010,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,5,5, ,0,0,0,0,1, ,2010, ,18000, ,2, ,2, ,28,2,2,193193.p02, , , , , , , , , , , , 
193219,193219.v02,2,3,1996,PLYMOUTH, ,PLYMOUTH,,,,1,1,10,10, ,0,0,0,0,6, ,2000, ,1500, ,2, ,2, ,20,6,1,193219.p01, , , , , , , , , , , , 
193209,193209.v01,1,1,2007,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,3, ,2018,1,8000, ,2, ,2, ,38,4,1,193209.p01, , , , , , , , , , , , 
193198,193198.v01,1,2,2011,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,1, ,2011, ,10000, ,2, ,2, ,25,1,1,193198.p01, , , , , , , , , , , , 
193205,193205.v01,1,2,2014,FORD, ,FORD,,,,1,1,3,3, ,0,0,0,0,1, ,2014, ,15000, ,1,70,2, ,33,3,2,193205.p02, , , , , , , , , , , , 
193201,193201.v01,1,1,2007,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2006, ,5000, ,2, ,2, ,24,6,1,193201.p01, , , , , , , , , , , , 
193208,193208.v02,2,3,2004,CHRYSLER, ,CHRYSLER,,,,1,1,2,2, ,0,0,0,0,3, ,2005, ,6000, ,2, ,2, ,35,2,3,193208.p03, , , , , , , , , , , , 
193272,193272.v01,1,1,1999,HONDA, ,HONDA,,,,1,1,10,10, ,0,0,0,0,3, ,2014, ,12000, ,2, ,2, ,20,2,1,193272.p01, , , , , , , , , , , , 
193215,193215.v01,1,4,2001,MAZDA, ,MAZDA,,,,1,1,1,1, ,0,0,0,0,3, ,2015, ,2500, ,2, ,2, ,25,2,2,193215.p02, , , , , , , , , , , , 
193229,193229.v03,3,4,2003,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2003, ,8000, ,2, ,2, ,19,3,2,193229.p02, , , , , , , , , , , , 
193215,193215.v04,4,4,2007,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,3, ,2018,3,5000, ,2, ,2, ,30,3,3,193215.p03, , , , , , , , , , , , 
193221,193221.v02,2,2,2016,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,3, ,2019,3,5000, ,2, ,2, ,35,4,2,193221.p02, , , , , , , , , , , , 
193225,193225.v01,1,1,2008,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2008, ,6000, ,2, ,2, ,17,3,1,193225.p01, , , , , , , , , , , , 
193223,193223.v03,3,3,2015,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,1,1, ,0,0,0,0,3, ,2018,4,50000, ,2, ,2, ,30,6,3,193223.p03, , , , , , , , , , , , 
193226,193226.v01,1,2,2000,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2000, ,8000, ,2, ,2, ,21,7,2,193226.p02, , , , , , , , , , , , 
193231,193231.v02,2,2,2017,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2017, ,2000, ,2, ,2, ,25,4,1,193231.p01, , , , , , , , , , , , 
193230,193230.v02,2,2,2016,SUBARU, ,SUBARU,,,,1,1,8,8, ,0,0,0,0,1, ,2016, ,12000, ,2, ,2, ,23,3,2,193230.p02, , , , , , , , , , , , 
193233,193233.v01,1,2,2017,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2017, ,8000, ,2, ,2, ,21,4,1,193233.p01, , , , , , , , , , , , 
193234,193234.v01,1,1,2008,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,3, ,2008, ,20000, ,2, ,2, ,20,2,1,193234.p01, , , , , , , , , , , , 
193242,193242.v02,2,2,2010,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,1, ,2010, ,4000, ,2, ,2, ,23,3,1,193242.p01, , , , , , , , , , , , 
193257,193257.v01,1,1,2010,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2012, ,12000, ,2, ,2, ,21,2,1,193257.p01, , , , , , , , , , , , 
193250,193250.v01,1,1,2017,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2017, ,9000, ,2, ,2, ,30,3,1,193250.p01, , , , , , , , , , , , 
193247,193247.v02,2,2,2007,VOLVO, ,VOLVO,,,,1,1,2,2, ,0,0,0,0,1, ,2007, ,3000, ,2, ,2, ,20,7,1,193247.p01, , , , , , , , , , , , 
193253,193253.v03,3,3,2005,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,1,1, ,0,0,0,0,1, ,2006, ,15000, ,2, ,2, ,50,3,3,193253.p03, , , , , , , , , , , , 
193255,193255.v03,3,3,2016,CHEVROLET, ,CHEVROLET,,,,1,1,5,5, ,0,0,0,0,1, ,2016, ,3000, ,2, ,2, ,20,5,1,193255.p01, , , , , , , , , , , , 
193259,193259.v02,2,2,1994,FORD, ,FORD,,,,1,1,12,12, ,0,0,0,0,3, ,1998, ,3000, ,2, ,2, ,20,6,1,193259.p01, , , , , , , , , , , , 
193261,193261.v02,2,2,2015,HONDA, ,HONDA,,,,2,2,2,2, ,1,0,0,0,1, ,2017, ,12000, ,2, ,2, ,40,6,1,193261.p01, , , , , , , , , , , , 
193266,193266.v01,1,2,2013,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,3, ,2016, ,10000, ,2, ,2, ,25,3,1,193266.p01, , , , , , , , , , , , 
193267,193267.v01,1,1,2015,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,1, ,2014, ,7000, ,2, ,2, ,50,1,1,193267.p01, , , , , , , , , , , , 
193268,193268.v01,1,1,2004,HONDA, ,HONDA,,,,1,1,2,2, ,0,0,0,0,1, ,2004, ,2800, ,2, ,2, ,24,6,1,193268.p01, , , , , , , , , , , , 
193264,193264.v02,2,2,2019,FORD, ,FORD,,,,1,1,6,6, ,0,0,0,0,2, ,2019,2,40, ,1,6,1,8,30,2,1,193264.p01, , , , , , , , , , , , 
193269,193269.v02,2,3,2005,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2005, ,8000, ,2, ,2, ,18,2,2,193269.p02, , , , , , , , , , , , 
193270,193270.v02,2,2,2017,CHEVROLET, ,CHEVROLET,,,,1,1,2,2, ,0,0,0,0,3, ,2017, ,10000, ,2, ,2, ,25,5,1,193270.p01, , , , , , , , , , , , 
193274,193274.v02,2,2,2003,BMW, ,BMW,,,,1,1,2,2, ,0,0,0,0,1, ,2004, ,5000, ,2, ,2, ,18,2,2,193274.p02, , , , , , , , , , , , 
193275,193275.v01,1,2,2010,FORD, ,FORD,,,,1,1,5,5, ,0,0,0,0,1, ,2009, ,6, ,2, ,2, ,20,3,1,193275.p01, , , , , , , , , , , , 
193283,193283.v02,2,3,2015,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2015, ,25000, ,2, ,2, ,32,4,1,193283.p01, , , , , , , , , , , , 
193279,193279.v01,1,1,2017,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,9000, ,2, ,2, ,25,1,1,193279.p01, , , , , , , , , , , , 
193295,193295.v02,2,2,2000,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2000, ,5000, ,2, ,2, ,18,1,2,193295.p02, , , , , , , , , , , , 
193294,193294.v01,1,3,2004,TOYOTA, ,TOYOTA,,,,1,1,10,10, ,0,0,0,0,1, ,2003, ,3000, ,2, ,2, ,19,6,1,193294.p01, , , , , , , , , , , , 
193296,193296.v01,1,2,2007,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,8,8, ,0,0,0,0,1, ,2007, ,106000, ,2, ,2, ,17,4,1,193296.p01, , , , , , , , , , , , 
193300,193300.v02,2,3,2007,TOYOTA, ,TOYOTA,,,,1,1,6,6, ,0,0,0,0,1, ,2007, ,5000, ,2, ,2, ,20,6,1,193300.p01, , , , , , , , , , , , 
193302,193302.v01,1,4,2001,NISSAN, ,NISSAN,,,,1,1,7,7, ,0,0,0,0,3, ,2018,6,500, ,2, ,2, ,14,6,1,193302.p01, , , , , , , , , , , , 
193302,193302.v04,4,4,2001,LEXUS, ,LEXUS,,,,1,1,5,5,2,0,0,0,0,3, ,2013, ,800, ,2, ,2, ,24,6,1,193302.p01, , , , , , , , , , , , 
193304,193304.v01,1,4,2007,LEXUS, ,LEXUS,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,20000, ,2, ,2, ,25,6,3,193304.p03, , , , , , , , , , , , 
193299,193299.v01,1,2,2008,LEXUS, ,LEXUS,,,,1,1,8,8, ,0,0,0,0,1, ,2008, ,6000, ,2, ,2, ,15,6,1,193299.p01, , , , , , , , , , , , 
193304,193304.v04,4,4,2004,DODGE, ,DODGE,,,,1,1,10,10, ,0,0,0,0,3, ,2010, ,20000, ,2, ,2, ,23,3,4,193304.p04, , , , , , , , , , , , 
193309,193309.v01,1,2,2019,HYUNDAI, ,HYUNDAI,,,,1,1,3,3, ,0,0,0,0,1, ,2019,5,8000, ,2, ,2, ,35,3,2,193309.p02, , , , , , , , , , , , 
193314,193314.v01,1,2,2012,VOLKSWAGEN, ,VOLKSWAGEN,,,,1,1,2,2, ,0,0,0,0,3, ,2013, ,15000, ,2, ,2, ,30,4,2,193314.p02, , , , , , , , , , , , 
193317,193317.v01,1,1,1996,FORD, ,FORD,,,,1,1,4,4, ,0,0,0,0,6, ,2016, ,1000, ,2, ,2, ,20,1,1,193317.p01, , , , , , , , , , , , 
193325,193325.v01,1,3,2006,NISSAN, ,NISSAN,,,,1,1,8,8, ,0,0,0,0,6, ,2013, ,10000, ,2, ,2, ,25,4,5,193325.p05, , , , , , , , , , , , 
193327,193327.v01,1,2,2017,HYUNDAI, ,HYUNDAI,,,,1,1,4,4, ,0,0,0,0,1, ,2017, ,15000, ,2, ,2, ,33,3,1,193327.p01, , , , , , , , , , , , 
193330,193330.v03,3,3,1980,FORD, ,FORD,,,,1,1,1,1,1,0,0,0,0,6, ,2015, ,200, ,2, ,2, ,12,7,2,193330.p02, , , , , , , , , , , , 
193329,193329.v01,1,1,2015,BMW, ,BMW,,,,1,1,3,3, ,0,0,0,0,2, ,2015, ,120000, ,1,250,2, ,100,1,1,193329.p01, , , , , , , , , , , , 
193355,193355.v01,1,1,2015,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2017, ,3000, ,2, ,2, ,24,5,1,193355.p01, , , , , , , , , , , , 
193337,193337.v03,3,3,2012,FORD, ,FORD,,,,1,1,2,2, ,0,0,0,0,6, ,2019,4,8000, ,2, ,2, ,30,3,3,193337.p03, , , , , , , , , , , , 
193336,193336.v01,1,2,2017,NISSAN, ,NISSAN,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,5000, ,2, ,2, ,30,6,2,193336.p02, , , , , , , , , , , , 
193338,193338.v02,2,2,2002,KIA, ,KIA,,,,1,1,1,1, ,0,0,0,0,1, ,2002, ,3000, ,2, ,2, ,24,1,1,193338.p01, , , , , , , , , , , , 
193342,193342.v03,3,3,2011,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2012, ,12000, ,2, ,2, ,28,7,2,193342.p02, , , , , , , , , , , , 
193343,193343.v01,1,1,2009,SUBARU, ,SUBARU,,,,1,1,7,7, ,0,0,0,0,3, ,2019,5,11000, ,2, ,2, ,25,3,1,193343.p01, , , , , , , , , , , , 
193344,193344.v01,1,3,2015,DODGE, ,DODGE,,,,1,1,3,3, ,0,0,0,0,3, ,2015, ,40000, ,2, ,2, ,16,3,1,193344.p01, , , , , , , , , , , , 
193345,193345.v01,1,1,2012,NISSAN, ,NISSAN,,,,5,5,2,2, ,0,0,0,1,1, ,2012, ,2000, ,2, ,2, ,100,2,1,193345.p01, , , , , , , , , , , , 
193351,193351.v02,2,2,2013,LINCOLN, ,LINCOLN,,,,8,8,9,9, ,0,0,0,0,1, ,2013, ,9000, ,2, ,2, ,16,3,2,193351.p02, , , , , , , , , , , , 
193352,193352.v01,1,2,2002,FORD, ,FORD,,,,1,1,8,8, ,0,0,0,0,3, ,2010, ,30000, ,2, ,2, ,24,3,3,193352.p03, , , , , , , , , , , , 
193353,193353.v01,1,1,2014,HONDA, ,HONDA,,,,1,1,6,6, ,0,0,0,0,1, ,2014, ,7000, ,2, ,2, ,30,4,1,193353.p01, , , , , , , , , , , , 
193360,193360.v01,1,3,2007,CHRYSLER, ,CHRYSLER,,,,1,1,4,4, ,0,0,0,0,2, ,2007, ,8000, ,2, ,2, ,28,5,1,193360.p01, , , , , , , , , , , , 
193367,193367.v01,1,2,2017,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2017, ,15000, ,2, ,2, ,35,4,2,193367.p02, , , , , , , , , , , , 
193363,193363.v02,2,2,2005,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,3, ,2013, ,12000, ,2, ,2, ,22,4,2,193363.p02, , , , , , , , , , , , 
193372,193372.v02,2,3,2013,TOYOTA, ,TOYOTA,,,,1,1,6,6, ,0,0,0,0,1, ,2013, ,5000, ,2, ,2, ,24,3,1,193372.p01, , , , , , , , , , , , 
193383,193383.v01,1,2,2016,HYUNDAI, ,HYUNDAI,,,,3,3,4,4, ,0,1,0,0,1, ,2016, ,6000,25,2, ,2, ,50,3,1,193383.p01, , , , , , , , , , , , 
193373,193373.v01,1,2,2017,ACURA, ,ACURA,,,,1,1,6,6, ,0,0,0,0,1, ,2017, ,3000, ,2, ,2, ,22,3,1,193373.p01, , , , , , , , , , , , 
193369,193369.v02,2,2,2001,CADILLAC, ,CADILLAC,,,,1,1,3,3, ,0,0,0,0,6, ,2017, ,5000, ,2, ,2, ,20,3,2,193369.p02, , , , , , , , , , , , 
193375,193375.v01,1,2,2013,HONDA, ,HONDA,,,,1,1,8,8, ,0,0,0,0,1, ,2013, ,10000, ,2, ,2, ,29,6,1,193375.p01, , , , , , , , , , , , 
193377,193377.v02,2,2,2008,HONDA, ,HONDA,,,,1,1,3,3, ,0,0,0,0,1, ,2008, ,20000, ,2, ,2, ,28,3,1,193377.p01, , , , , , , , , , , , 
193390,193390.v03,3,4,2017,TESLA, ,TESLA,,,,5,5,3,3, ,0,0,0,1,1, ,2017, ,19000, ,2, ,2, ,100,4,2,193390.p02, , , , , , , , , , , , 
193384,193384.v01,1,1,2006,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,6, ,2019,4,5000, ,2, ,2, ,28,3,2,193384.p02, , , , , , , , , , , , 
193376,193376.v01,1,1,2014,NISSAN, ,NISSAN,,,,2,2,7,7, ,1,0,0,0,1, ,2014, ,9000, ,2, ,2, ,50,3,1,193376.p01, , , , , , , , , , , , 
193394,193394.v01,1,1,2003,CHRYSLER, ,CHRYSLER,,,,1,1,4,4, ,0,0,0,0,3, ,2013, ,3000, ,2, ,2, ,20,1,1,193394.p01, , , , , , , , , , , , 
193405,193405.v02,2,2,2012,MERCEDES-BENZ, ,MERCEDES-BENZ,,,,1,1,5,5, ,0,0,0,0,3, ,2015, ,5000, ,2, ,2, ,24,4,1,193405.p01, , , , , , , , , , , , 
193403,193403.v01,1,1,2018,TOYOTA, ,TOYOTA,,,,1,1,8,8, ,0,0,0,0,1, ,2018,1,10000, ,2, ,2, ,25,4,1,193403.p01, , , , , , , , , , , , 
193397,193397.v02,2,2,2009,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,1, ,2009, ,2500, ,2, ,2, ,34,4,2,193397.p02, , , , , , , , , , , , 
193392,193392.v02,2,2,2007,TOYOTA, ,TOYOTA,,,,1,1,3,3, ,0,0,0,0,3, ,2009, ,3000, ,2, ,2, ,22,3,2,193392.p02, , , , , , , , , , , , 
193412,193412.v03,3,3,2009,TOYOTA, ,TOYOTA,,,,2,2,3,3, ,1,0,0,0,4, ,2010, ,12000, ,2, ,2, ,50,3,2,193412.p02, , , , , , , , , , , , 
193424,193424.v03,3,4,2017,ACURA, ,ACURA,,,,1,1,2,2, ,0,0,0,0,1, ,2017, ,12000, ,2, ,2, ,32,5,4,193424.p04, , , , , , , , , , , , 
193400,193400.v02,2,3,1994,TOYOTA, ,TOYOTA,,,,1,1,2,2, ,0,0,0,0,3, ,2001, ,5000, ,2, ,2, ,25,7,2,193400.p02, , , , , , , , , , , , 
